id,slug,organization_name,title_es,title_en,status,completed_fields,total_fields,completion_percent,missing_count,missing_fields
"8feadfac-90c3-4cb6-b439-aa1d897aa6a4","programa-de-consejeria-de-beneficios-hicap-de-texas-via-aaacap-area-agency-on-aging-of-the-capital-area-capcog-texas-hhsc","Area Agency on Aging of the Capital Area (CAPCOG) / Texas HHSC","Agencia sobre el Envejecimiento del Área Capital (AAACAP)","Area Agency on Aging of the Capital Area (AAACAP)","published","32","41","78","9","additional_categories|required_documents_es|required_documents_en|application_steps_es|application_steps_en|accessibility_notes_es|accessibility_notes_en|whatsapp_phone|email"
"b46e9732-0eb7-48e0-89d7-ee8979869c2b","campus-de-austin-community-college-en-elgin-austin-community-college-district-acc","Austin Community College District (ACC)","Campus de Austin Community College en Elgin","Austin Community College — Elgin Campus","draft","32","41","78","9","additional_categories|required_documents_es|required_documents_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|address_line_2"
"454c78f4-22eb-4e3e-afb1-27d2b6b32cac","austin-resource-center-for-the-homeless-arch-austin-resource-center-for-the-homeless-arch","Austin Resource Center for the Homeless (ARCH)","Refugio de Emergencia y Servicios para Personas sin Vivienda","Emergency Shelter & Homeless Services","published","32","41","78","9","additional_categories|required_documents_es|required_documents_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|address_line_2"
"2a3cb8bc-969e-4e58-aef3-e09ae04792f0","bastrop-county-cares-bastrop-county-cares","Bastrop County Cares","Conexión con Servicios de Salud y Apoyo Comunitario","Health & Community Support Navigation","draft","32","41","78","9","additional_categories|required_documents_es|required_documents_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|address_line_2"
"2c2224ee-ec1e-47d2-9311-adcb6192a511","programa-de-atencion-medica-para-indigentes-del-condado-de-bastrop-bastrop-county-government","Bastrop County Indigent Health Care","Asistencia de Atención Médica para Personas de Bajos Ingresos","Health Care Assistance for Low-Income Residents","published","32","41","78","9","additional_categories|required_documents_es|required_documents_en|application_steps_es|application_steps_en|sms_phone|whatsapp_phone|email|address_line_2"
"a9218b46-6595-453b-b319-a2cb3624d4af","autoridad-de-vivienda-de-bastrop-bastrop-housing-authority","Bastrop Housing Authority","Vivienda pública y vales de Sección 8","Public housing and Section 8 vouchers","draft","32","41","78","9","additional_categories|required_documents_es|required_documents_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|address_line_2"
"a43b6184-e8d0-4794-bebe-82bd37dd0fa2","bluebonnet-trails-community-services-bastrop-bluebonnet-trails-community-services","Bluebonnet Trails Community Services","Bluebonnet Trails Community Services — Bastrop","Bluebonnet Trails Community Services — Bastrop","draft","32","41","78","9","additional_categories|required_documents_es|required_documents_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|address_line_2"
"407e8035-bc4d-4b93-a206-d5f028acd038","tienda-born-again-emporium-born-again-emporium-esfuerzo-conjunto-de-8-iglesias-de-smithville","Born Again Emporium","Tienda de Segunda Mano y Apoyo Comunitario","Thrift Store & Community Support","draft","32","41","78","9","additional_categories|required_documents_es|required_documents_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|address_line_2"
"4f319f20-d10c-4127-b367-821adfe1b5c0","agencia-de-area-sobre-el-envejecimiento-del-area-capital-aaacap-adrc-capcog-capital-area-council-of-governments-capcog","Capital Area Council of Governments (CAPCOG)","Agencia de Área sobre el Envejecimiento del Área Capital (AAACAP) / ADRC — CAPCOG","Area Agency on Aging of the Capital Area (AAACAP) / ADRC — CAPCOG","draft","32","41","78","9","additional_categories|required_documents_es|required_documents_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|address_line_2|county"
"e94bbd4a-e8ca-406f-a834-6b08f913bd15","autobus-rural-carts-country-bus-condado-de-bastrop-capital-area-rural-transportation-system-carts","Capital Area Rural Transportation System (CARTS)","Autobús Rural CARTS (Country Bus) — Condado de Bastrop","CARTS Country Bus — Bastrop County","draft","32","41","78","9","additional_categories|required_documents_es|required_documents_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|address_line_2"
"edc2a6d0-c693-4b83-9d1e-a1e4c1e4bc6a","capmetro-ruta-214-capital-metropolitan-transportation-authority-capmetro","Capital Metropolitan Transportation Authority (CapMetro) – Route 214","Autobús entre Lago Vista, Jonestown y Lakeline Station","Bus Service from Lago Vista & Jonestown to Lakeline Station","published","32","41","78","9","additional_categories|required_documents_es|required_documents_en|application_steps_es|application_steps_en|sms_phone|whatsapp_phone|email|address_line_2"
"b3cfcb36-4f77-44d5-978c-d66c763d429a","capmetro-ruta-990-manor-express-capital-metropolitan-transportation-authority-capmetro","Capital Metropolitan Transportation Authority (CapMetro) – Route 990 Manor/Elgin Express","Autobús de Manor hacia Austin","Bus Service from Manor to Austin","published","32","41","78","9","additional_categories|required_documents_es|required_documents_en|application_steps_es|application_steps_en|sms_phone|whatsapp_phone|email|address_line_2"
"5089e913-cd51-483c-b322-666165033d0f","despensa-movil-de-cedar-creek-central-texas-food-bank-central-texas-food-bank","Central Texas Food Bank","Despensa Móvil de Cedar Creek (Central Texas Food Bank)","Cedar Creek Mobile Pantry (Central Texas Food Bank)","draft","32","41","78","9","additional_categories|required_documents_es|required_documents_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|address_line_2"
"1a7bba8e-a7d0-4d7a-be2c-0bc5e7646c79","christian-women-s-job-corp-of-highland-lakes-cwjchl-education-and-employment-burnet","Christian Women's Job Corp of Highland Lakes (CWJCHL)","Capacitación laboral y habilidades para mujeres","Job and life-skills training for women","draft","32","41","78","9","additional_categories|languages|required_documents_es|required_documents_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|address_line_2"
"9b5c158e-7afa-4803-b3d2-5a381824ccd9","city-of-austin-vital-statistics","City of Austin – Austin Public Health","Registros Vitales de Austin – Certificados de Nacimiento y Defunción","City of Austin – Office of Vital Records","published","32","41","78","9","additional_categories|required_documents_es|required_documents_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|address_line_2"
"969b11e0-252c-4c6c-bca7-769f4326288c","west-lake-hills-registro-de-emergencias-stear-city-of-west-lake-hills","City of West Lake Hills – State of Texas Emergency Assistance Registry (STEAR)","Registro de Asistencia para Emergencias para Personas con Necesidades Especiales","Emergency Assistance Registry for People with Special Needs","published","32","41","78","9","additional_categories|required_documents_es|required_documents_en|application_steps_es|application_steps_en|sms_phone|whatsapp_phone|email|address_line_2"
"f266da43-7ff9-4e6b-9fb8-5c65b10eac0b","centro-de-actividades-para-ancianos-del-area-de-lockhart-ciudad-de-lockhart","Ciudad de Lockhart","Centro de Actividades para Ancianos del Área de Lockhart","Lockhart Area Senior Citizen Activity Center","draft","32","41","78","9","additional_categories|required_documents_es|required_documents_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|address_line_2"
"d9b16bbc-d6e2-48e6-a5ab-9e9d5ab3f5a0","combined-community-action-climatizacion-y-asistencia-de-utilities-ceap-combined-community-action-inc","Combined Community Action, Inc.","Combined Community Action — Climatización y Asistencia de Utilities (CEAP)","Combined Community Action — Weatherization and Utility Assistance (CEAP)","draft","32","41","78","9","additional_categories|required_documents_es|required_documents_en|hours_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|address_line_2"
"c3d4d644-e959-47e2-a470-e63cd383e280","centro-de-salud-comunitario-de-bastrop-community-health-centers-of-south-central-texas-chcsct","Community Health Centers of South Central Texas (CHCSCT)","Centro de Salud Comunitario de Bastrop","Bastrop Community Health Center","draft","32","41","78","9","additional_categories|required_documents_es|required_documents_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|address_line_2"
"6bf9b42e-a820-46ab-9868-e6b4aaeba1e5","centro-de-salud-familiar-de-elgin-community-health-centers-of-south-central-texas-chcsct","Community Health Centers of South Central Texas (CHCSCT)","Centro de Salud Familiar de Elgin","Family Health Center at Elgin","draft","32","41","78","9","additional_categories|required_documents_es|required_documents_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|address_line_2"
"622d9262-1590-46f0-a976-b75a1c13ec4d","communitycare-primary-and-specialty-health-services","CommUnityCare","Servicios de salud primaria y especializada","Primary and specialty health services","published","32","41","78","9","additional_categories|required_documents_es|required_documents_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|address_line_2"
"48337b98-9b16-46f6-8513-37dafae976af","del-valle-health-wellness-center-communitycare-central-health-communitycare-health-centers","CommUnityCare Health Centers","Atención Médica Integral para Familias en Del Valle","Comprehensive Health Care for Families in Del Valle","published","32","41","78","9","additional_categories|required_documents_es|required_documents_en|application_steps_es|application_steps_en|sms_phone|whatsapp_phone|email|address_line_2"
"dd7f074d-02b5-4bda-a5cb-6e5369abc3a3","despensa-de-alimentos-y-distribucion-de-panales-el-buen-samaritano","El Buen Samaritano","Servicios comunitarios y apoyo familiar","Community services and family support","published","32","41","78","9","additional_categories|required_documents_es|required_documents_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|address_line_2"
"c5402ac3-c220-4995-937d-3b1673a613a9","autoridad-de-vivienda-de-elgin-elgin-housing-authority","Elgin Housing Authority","Vivienda pública y vales de Sección 8","Public housing and Section 8 vouchers","draft","32","41","78","9","additional_categories|required_documents_es|required_documents_en|hours_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|address_line_2"
"53b6fddc-6986-423a-a3a5-8270cb669a16","family-eldercare-family-eldercare","Family Eldercare","Cuidado en el hogar para mayores y personas con discapacidad","In-home care for older adults and people with disabilities","draft","32","41","78","9","additional_categories|required_documents_es|required_documents_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|address_line_2"
"3c5faf40-fa41-450b-894c-299c71202980","despensa-de-la-primera-iglesia-bautista-de-elgin-first-baptist-church-elgin","First Baptist Church Elgin","Despensa de la Primera Iglesia Bautista de Elgin","First Baptist Church Elgin Food Pantry","draft","32","41","78","9","additional_categories|required_documents_es|required_documents_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|address_line_2"
"957a2be5-c531-4835-8857-3d5f695abe58","first-baptist-church-pflugerville-despensa-de-alimentos-first-baptist-church-pflugerville","First Baptist Church Pflugerville","Despensa de Alimentos Gratuita para la Comunidad","Free Community Food Pantry","published","32","41","78","9","additional_categories|required_documents_es|required_documents_en|application_steps_es|application_steps_en|sms_phone|whatsapp_phone|email|address_line_2"
"5af011fa-ae44-4b4c-a6f3-ee621c1067f5","first-united-methodist-church-of-pflugerville-despensa-paula-s-y-ropero-first-united-methodist-church-of-pflugerville","First United Methodist Church of Pflugerville","Despensa de Alimentos y Ropa Gratuita","Free Food Pantry & Clothing Assistance","published","32","41","78","9","additional_categories|required_documents_es|required_documents_en|application_steps_es|application_steps_en|sms_phone|whatsapp_phone|email|address_line_2"
"539a447e-0cf8-4ca3-bbcf-aaa795dc39c5","haynie-chapel-united-methodist-church-despensa-de-alimentos-haynie-chapel-united-methodist-church","Haynie Chapel United Methodist Church","Despensa de Alimentos para Familias en Del Valle","Food Pantry for Families in Del Valle","published","32","41","78","9","additional_categories|required_documents_es|required_documents_en|application_steps_es|application_steps_en|sms_phone|whatsapp_phone|email|address_line_2"
